"","gross","color","duration","director_facebook_likes","genres","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","budget","title_year","imdb_score","aspect_ratio","movie_facebook_likes","total_facebook_likes"
"2202",41.300105,"Color",131,500,"Drama",65201,3261,0,651,"English","UK","R",19.8,2001,7.3,2.35,0,5875
"2203",41.382841,"Color",103,0,"Comedy",27149,14672,0,96,"English","USA","PG-13",18,1986,6.3,1.85,0,28376
"2204",42.335698,"Color",119,0,"Comedy",395087,21668,8,1101,"English","USA","R",18,2014,7.8,1.85,114000,43197
"2205",33.404871,"Color",98,11000,"Drama",150082,1353,1,384,"English","USA","PG-13",18,2013,7.3,2.35,36000,13433
"2206",31.47143,"Color",111,521,"Drama",83374,313,0,828,"English","USA","R",15,2006,7.6,2.35,0,1063
"2207",30.22264,"Color",94,23,"Drama",36666,4868,2,144,"English","USA","PG-13",25,2003,5.3,1.85,0,8473
"2208",26.83,"Color",122,380,"Drama",101889,32930,3,365,"English","USA","R",18,1989,7.9,1.85,0,64310
"2209",26.906039,"Color",81,8,"Action",29621,2653,2,76,"English","USA","PG-13",18,1996,5.3,1.85,588,4302
"2210",21.378,"Color",89,0,"Fantasy",46492,4877,0,335,"English","USA","R",1,1980,6.8,2.35,7000,8309
"2211",43.853424,"Color",106,80,"Biography",35514,5024,1,114,"English","USA","PG",18,2011,7.1,2.35,15000,8622
"2212",23.993605,"Color",86,62,"Comedy",52467,727,1,248,"English","USA","R",18,2009,5.8,2.35,0,1496
"2213",26.4,"Color",103,130,"Action",62009,2481,1,109,"English","USA","PG",18,1984,5.8,2.35,2000,4184
"2214",0.04525," Black and White",121,17000,"Biography",235133,23008,1,494,"English","USA","R",18,1980,8.3,1.85,0,62758
"2215",22.92739,"Color",109,7,"Drama",25344,4947,0,77,"English","USA","PG-13",18,2009,5.6,1.85,0,8761
"2216",4.25032,"Color",109,272,"Adventure",14870,605,1,86,"English","USA","PG-13",18,1985,6.8,1.85,0,1300
"2217",22.452209,"Color",123,64,"Comedy",14062,5734,0,82,"English","USA","PG",18,2009,5,2.35,0,7963
"2218",18.329466,"Color",94,0,"Adventure",279179,11984,0,440,"English","USA","R",18,2010,7.6,1.85,63000,23849
"2219",17.07123,"Color",94,11000,"Comedy",31169,23283,0,192,"English","USA","PG",18,2000,6.7,1.85,812,57258
"2220",17.17487,"Color",115,13,"Drama",15817,1201,2,210,"English","USA","PG-13",18,2000,6.7,2.35,0,2302
"2221",26.284475,"Color",107,24,"Comedy",9051,10691,13,68,"English","USA","PG-13",17,2015,5.7,2.35,0,21366
"2222",16.702864,"Color",91,38,"Comedy",8023,18711,0,49,"English","USA","PG",18,2004,5.2,1.85,591,36743
"2223",15.561627,"Color",125,34,"Drama",39105,21622,0,359,"English","USA","R",18,2001,7.5,2.35,0,42656
"2224",17.750583,"Color",122,0,"Biography",93548,28933,0,307,"English","UK","R",30,2015,7.2,2.35,23000,56749
"2225",14.793904,"Color",102,0,"Comedy",28209,4072,1,80,"English","other","PG-13",18,2009,5.3,1.85,0,6347
"2226",15.281286,"Color",90,44,"Comedy",64646,16004,2,105,"English","USA","R",18,2009,6.5,1.85,0,29681
"2227",8,"Color",98,28,"Action",1400,927,0,41,"English","USA","PG",18,1981,5,2.35,346,1691
"2228",13.491653,"Color",109,128,"Drama",23728,14995,0,213,"English","USA","R",18,2001,6.1,2.35,813,29123
"2229",10.494494,"Color",90,31,"Action",19586,676,1,109,"English","USA","PG-13",18,2013,4.4,2.35,4000,1289
"2230",7.837632,"Color",112,0,"Drama",46396,1466,0,287,"English","USA","R",18,1997,7.5,1.85,0,2671
"2231",15.155772,"Color",94,0,"Comedy",8895,1673,2,48,"English","USA","PG-13",18,2014,5.7,2.35,3000,2923
"2232",8.508843,"Color",105,6,"Adventure",7470,2368,1,35,"English","USA","PG",18,1989,5.5,1.37,0,3890
"2233",7.739049,"Color",104,109,"Comedy",10680,847,2,112,"English","other","R",18,2004,7.1,1.85,562,1767
"2234",6.734844,"Color",112,213,"Drama",29591,711,0,118,"English","USA","R",17,1986,5.9,1.85,0,1603
"2235",6,"Color",108,25,"Action",10832,1263,0,102,"English","USA","PG",18,1981,6.7,2.35,0,2497
"2236",6.615578,"Color",112,97,"Biography",15352,1341,2,82,"English","other","R",13,2009,7,2.35,0,2662
"2237",5.887457," Black and White",127,13000,"Biography",142416,56585,1,420,"English","USA","R",18,1994,7.9,1.85,0,123525
"2238",13.362308,"Color",111,655,"Drama",31898,39307,1,111,"English","USA","PG-13",18,2013,6.9,2.35,0,78367
"2239",5.701643,"Color",126,44,"Adventure",37635,653,0,165,"other","other","R",20,2007,7.3,2.35,0,1345
"2240",5.694401,"Color",114,0,"Action",194489,46944,4,192,"English","UK","R",18,2008,7.3,2.35,12000,92944
"2241",5.333658,"Color",99,379,"Action",2541,1356,2,54,"English","USA","PG",20,1982,3.5,1.85,0,2720
"2242",4.414535,"Color",150,0,"Drama",30618,1645,0,224,"English","UK","PG-13",18,1996,7.8,2.2,0,3234
"2243",3.707794,"Color",112,337,"Adventure",31359,5671,0,156,"English","other","PG-13",18,2016,6.7,2.35,0,11029
"2244",3.203044,"Color",108,11000,"Comedy",25165,14843,2,155,"English","USA","R",18,2003,6.4,2.35,827,38709
"2245",4.435083,"Color",116,6,"Biography",27882,39463,2,119,"English","other","R",18,2013,7.1,2.35,18000,78681
"2246",2.222647," Black and White",144,0,"Drama",52958,167,0,193,"other","other","R",12,2009,7.8,1.85,0,289
"2247",3.5,"Color",93,28,"Action",10082,2319,2,100,"English","USA","R",2.7,1986,5.9,1.85,0,4457
"2248",0.676698,"Color",103,154,"Crime",26730,4094,0,180,"English","USA","R",18,2002,7.2,1.85,2000,6607
"2249",0.229311,"Color",121,0,"Action",899,2705,2,42,"English","other","R",11.35,1999,6.2,2.35,271,4490
"2250",0.06326,"Color",105,2,"Action",14325,1185,0,90,"English","other","R",14,2006,6.7,2.35,0,2367
"2251",121.463226,"Color",119,99,"Comedy",422606,17584,2,555,"English","USA","R",20,2007,7.6,1.85,0,34294
"2252",58.006147,"Color",98,209,"Drama",67653,816,2,108,"English","USA","PG-13",23,2008,6.2,1.85,0,1464
"2253",51.053787,"Color",80,19,"Action",45900,14385,1,247,"English","USA","PG",17.5,2005,6.5,1.85,0,27237
"2254",23.4729,"Color",121,83,"Drama",264533,4142,1,609,"English","UK","PG-13",17.5,2004,8.1,2.35,12000,7927
"2255",39.687528,"Color",94,87,"Action",140780,2124,1,376,"English","other","R",24,2007,6.3,2.35,0,4151
"2256",7.017178,"Color",93,148,"Drama",1633,1373,5,17,"English","USA","PG",17.5,2013,4.4,2.35,0,2509
"2257",0.325491,"Color",116,0,"Crime",4387,245,0,67,"English","USA","R",17.5,2002,6,1.85,204,471
"2258",96.471845,"Color",101,448,"Fantasy",268581,956,0,1109,"English","USA","PG-13",17,2001,7.6,1.85,20000,2172
"2259",85.2,"Color",154,0,"Action",488537,4228,1,1076,"English","USA","R",18.5,1986,8.4,1.85,18000,7458
"2260",72,"Color",170,165,"Drama",66959,1164,1,258,"English","USA","Approved",17,1964,7.9,2.2,0,2298
"2261",72.219395,"Color",99,13,"Horror",105585,50284,1,419,"English","USA","R",17,1997,5.6,2.35,0,99978
"2262",82.38956,"Color",104,42,"Comedy",106820,3627,1,147,"English","USA","R",17,2014,6.5,1.85,14000,5877
"2263",71.502303,"Color",126,729,"Adventure",149966,2170,0,835,"English","USA","R",12,2004,7.5,1.85,0,4401
"2264",19.179969,"Color",110,422,"Comedy",54710,35345,2,177,"English","USA","R",17.5,2006,6.3,2.35,0,69648
"2265",47,"Color",101,0,"Horror",157857,4400,0,1191,"English","USA","R",0.3,1978,7.9,2.35,12000,7740
"2266",0.084961," Black and White",80,611,"Action",149414,6229,4,841,"other","other","PG-13",31,2002,7.9,2.35,0,13059
"2267",37.56623,"Color",87,9,"Comedy",3407,2164,1,48,"English","USA","PG",17,2003,5.1,1.85,309,4130
"2268",70.492685,"Color",123,92,"Comedy",11600,5306,5,64,"English","USA","R",17,2013,6.7,2.35,7000,8133
"2269",35.635046,"Color",109,248,"Action",121058,19410,0,482,"English","UK","R",17,2006,6.7,2.35,3000,37614
"2270",45.670855,"Color",90,52,"Horror",67978,1978,0,279,"English","other","R",20,2010,5.6,1.85,12000,3397
"2271",37.939782,"Color",96,36,"Comedy",62272,3294,0,207,"English","USA","R",17,2002,5.6,1.85,2000,5396
"2272",172.051787,"Color",125,364,"Action",264186,25549,0,665,"English","USA","PG",170,2010,6.8,2.35,30000,48913
"2273",30.324946,"Color",82,12,"Comedy",48458,9271,2,239,"English","USA","PG-13",17,1998,6.2,1.85,0,17921
"2274",27.854896,"Color",86,33,"Drama",64190,17396,1,129,"English","USA","PG-13",17,2011,5.6,2.35,16000,33988
"2275",41.777564,"Color",108,192,"Horror",129719,4500,0,855,"English","USA","R",15,2006,6.4,2.35,0,7272
"2276",22.734486,"Color",98,39,"Comedy",11815,2713,1,117,"English","USA","PG-13",17,2003,5.6,2.35,320,4290
"2277",44.469602,"Color",129,51,"Biography",23480,952,0,83,"English","USA","PG",17,2015,7.4,2.35,21000,1753
"2278",64.998368,"Color",112,36,"Comedy",213898,12676,4,250,"English","USA","PG-13",17,2012,7.2,1.85,36000,24209
"2279",19.693891,"Color",108,19,"Comedy",12993,3344,2,107,"English","USA","PG-13",34,2001,4.9,1.85,476,5795
"2280",16.311763,"Color",121,0,"Crime",50656,2365,1,416,"English","UK","R",17,1998,7.5,1.85,0,4486
"2281",12.693621,"Color",89,11,"Horror",10885,4060,0,271,"English","USA","PG-13",17,2002,4.8,2.35,814,7026
"2282",15.655665,"Color",89,0,"Comedy",9104,2135,2,112,"English","USA","PG-13",4,2006,3.1,1.33,110,3548
"2283",11.634458,"Color",73,11,"Adventure",2045,2020,0,37,"English","USA","G",17,1999,5.8,1.85,339,3609
"2284",27.154426,"Color",132,847,"Crime",52852,6317,1,138,"English","USA","R",17,2009,6.7,2.35,4000,11749
"2285",54.239856,"Color",96,201,"Horror",125016,673,0,789,"English","USA","R",17,2013,6.5,2.35,70000,1476
"2286",8.662318,"Color",98,80,"Comedy",15033,2016,1,75,"English","USA","PG-13",17,2009,5.9,1.85,0,3565
"2287",7.156725,"Color",107,80,"Comedy",22639,5992,6,217,"English","USA","PG-13",19,2006,5.5,1.85,300,10913
"2288",15.68102,"Color",134,22,"Action",33570,3007,6,259,"English","UK","PG",17,1987,3.6,2.35,1000,5110
"2289",6.855137,"Color",122,47,"Action",88590,27381,2,419,"English","other","R",17,2006,7.4,2.35,0,52241
"2290",2.315683,"Color",97,3,"Adventure",4081,805,0,28,"English","UK","PG-13",17,1986,3,1.85,154,1562
"2291",39.825798,"Color",110,168,"Drama",295375,4210,3,645,"English","USA","PG-13",16,2006,7.6,1.85,15000,8453
"2292",2,"Color",102,4,"Adventure",1275,1262,0,27,"English","USA","PG",17,1981,6.4,2.35,0,2497
"2293",1.569918,"Color",98,541,"Biography",16234,409,1,113,"English","other","R",17,2003,6.9,2.35,0,1331
"2294",0.27342,"Color",160,219,"Comedy",32671,2340,6,238,"English","other","R",17,2006,5.5,2.35,0,4650
"2295",4.930798,"Color",83,57,"Horror",16268,730,1,108,"English","USA","PG-13",17,2012,4.1,2.35,0,1466
"2296",59.847242,"Color",102,6,"Comedy",55895,5433,1,115,"English","USA","PG-13",16.5,1991,6.8,1.85,0,10604
"2297",0.220914,"Color",122,30,"Biography",13239,25173,2,97,"English","USA","R",16.8,2006,6.5,1.85,0,49463
"2298",39.825798,"Color",110,168,"Drama",295375,4210,3,645,"English","USA","PG-13",16,2006,7.6,1.85,15000,8453
"2299",43.8481,"Color",126,0,"Crime",119150,1607,2,219,"English","USA","R",15,1987,7.4,1.85,0,3109
"2300",42.7,"Color",136,0,"Drama",78392,41059,2,196,"English","USA","PG",16.5,1995,7.7,1.85,0,81059
"2301",18.663911,"Color",120,11,"Biography",46204,12554,1,151,"English","UK","PG",16.5,2007,7.1,2.35,0,24684
"2302",11.70209,"Color",108,18,"Comedy",37700,2785,2,50,"English","USA","PG-13",16.5,2007,6.3,2.35,0,4651
"2303",13.005485,"Color",126,26,"Drama",56665,2282,0,469,"English","USA","R",15,2003,7.6,1.85,0,3955
"2304",95.860116,"Color",128,608,"Comedy",277451,51609,0,491,"English","USA","PG",16.4,1989,8,1.85,23000,103217
"2305",127.175354,"Color",113,137,"Comedy",288451,2985,2,438,"English","USA","PG-13",16,1994,7.3,1.85,0,5336
"2306",92.8236,"Color",89,0,"Comedy",149108,485,0,273,"English","USA","R",16,1989,7.6,1.85,0,847
"2307",54,"Color",129,0,"Drama",26310,2330,0,154,"English","USA","R",16,1982,7.8,1.85,0,4150
"2308",68.525609,"Color",94,480,"Comedy",132963,3889,5,302,"English","USA","R",15.6,2000,6.5,1.85,0,6345
"2309",52.885587,"Color",106,48,"Comedy",35312,23369,0,267,"English","USA","R",16,1999,6.4,1.85,0,46707
"2310",44.667095," Black and White",100,405,"Comedy",190030,4606,0,583,"English","other","PG-13",15,2011,8,1.33,30000,7532
"2311",42.638165,"Color",89,687,"Drama",42182,12183,1,230,"English","USA","PG-13",16,2009,4.8,2.35,0,24046
"2312",45.507053,"Color",94,0,"Adventure",237848,27911,2,377,"English","USA","PG-13",16,2012,7.8,1.85,71000,54470
"2313",39.511038,"Color",83,473,"Horror",56269,26402,0,366,"English","USA","R",16,2006,5.9,1.85,0,51472
"2314",6.462576,"Color",111,19,"Drama",1449,824,0,30,"English","USA","PG-13",18.5,2016,5.4,2.35,0,1309
"2315",40.36353,"Color",80,11,"Comedy",18254,3058,2,307,"English","USA","PG",16,2002,3.3,1.85,1000,5000
"2316",37.623143,"Color",112,0,"Drama",467234,1322,0,1083,"other","other","R",13.5,2006,8.2,1.85,27000,2475
"2317",33.357476,"Color",94,14,"Action",7392,4194,0,53,"English","USA","PG",35,2001,5.4,1.85,393,6843
"2318",28.734552," Black and White",130,309,"Crime",9566,3107,2,81,"English","USA","R",16,2001,6.4,1.85,1000,5758
"2319",37.300107,"Color",91,26,"Drama",29147,5349,1,115,"English","USA","PG-13",16,2011,4.8,2.35,0,10013
"2320",27.087695,"Color",91,29,"Adventure",41664,2543,0,205,"English","USA","PG-13",17.7,2001,5.9,1.85,0,4485
"2321",30.102717,"Color",110,23,"Action",28736,874,2,72,"English","USA","R",15,1991,5.5,1.85,0,1648
"2322",23.618786,"Color",121,1000,"Action",352695,485,1,687,"English","UK","R",8,2007,7.9,2.35,17000,1883
"2323",26.896744,"Color",114,15,"Comedy",16582,3485,4,125,"English","USA","PG-13",16.5,2008,4.9,1.85,0,5681
"2324",23.213577,"Color",96,11000,"Drama",198111,19894,0,365,"English","other","PG-13",15.5,2008,7.2,1.85,14000,50727
"2325",20.627372,"Color",94,7,"Comedy",13661,3451,3,134,"English","USA","PG-13",16,2000,5.3,1.85,487,6793
"2326",16.346122,"Color",109,7,"Drama",25549,2572,0,171,"English","USA","PG-13",16,2002,7.2,1.85,0,4651
"2327",16.204793,"Color",107,45,"Comedy",92712,24805,1,294,"English","USA","R",16,2009,5.1,1.85,6000,49517
"2328",15.427192,"Color",96,22,"Comedy",11768,11078,0,148,"English","USA","PG-13",16,2000,5.6,1.85,492,21424
"2329",14.792779,"Color",88,11000,"Comedy",24256,1653,0,91,"English","USA","PG",16,1987,7.6,1.85,0,14150
"2330",13.998282,"Color",110,179,"Action",24854,15044,1,374,"English","USA","PG-13",16,2014,3.1,2.35,31000,28957
"2331",19.057024,"Color",113,47,"Drama",113963,22088,0,361,"English","USA","PG-13",16,2010,7.2,1.85,24000,43914
"2332",14.108518,"Color",101,6,"Comedy",8215,1882,1,95,"English","USA","PG-13",16,2003,5.7,1.85,371,3284
"2333",13.854,"Color",105,121,"Comedy",21079,14677,0,55,"English","USA","PG-13",20,1988,5.2,1.85,818,29182
"2334",77.324422,"Color",125,438,"Drama",178731,33865,2,261,"English","USA","PG-13",26,1993,7.7,1.85,0,67675
"2335",15.5,"Color",100,9,"Mystery",51996,2389,0,302,"English","other","R",16,1999,7,2.35,0,3740
"2336",4.734235,"Color",112,28,"Comedy",8217,1227,0,123,"English","USA","R",15,2000,6,1.85,573,2428
"2337",4.839383,"Color",112,11000,"Comedy",21613,12766,0,148,"English","USA","PG-13",16,2002,6.6,1.85,762,36058
"2338",4.193025,"Color",95,89,"Comedy",30682,2518,0,194,"English","USA","R",15,1999,6.8,2.35,0,4781
"2339",5.9,"Color",110,85,"Action",98629,1852,1,316,"English","UK","R",16,1986,7.2,1.85,0,3432
"2340",2.849142,"Color",118,369,"Drama",24104,1889,1,88,"English","USA","R",16,2007,7.2,2.35,0,3971
"2341",1.686429,"Color",97,34,"Action",8687,3100,1,62,"English","USA","PG-13",16,1997,2.8,1.85,0,4591
"2342",1.984743,"Color",120,115,"Drama",20616,11019,3,70,"English","USA","R",16,2013,6.6,2.35,0,21760
"2343",1.666262,"Color",135,133,"Drama",5321,2096,0,78,"English","UK","PG-13",16,2005,6.7,1.66,356,4093
"2344",2.319187,"Color",101,0,"Crime",92640,5056,0,212,"English","UK","R",20,2013,7,2.35,23000,9944
"2345",13.922211,"Color",92,29,"Comedy",18271,3935,9,150,"English","USA","R",16,2004,4.4,1.85,0,6402
"2346",0.023091,"Color",92,6,"Drama",5664,11091,1,42,"English","UK","R",15,2008,6.2,2.35,921,21628
"2347",0.336467,"Color",161,929,"Drama",45449,943,0,192,"English","other","Not Rated",13,2009,7.3,2.35,23000,2765
"2348",0.002964,"Color",92,143,"Comedy",7444,3086,2,42,"English","USA","PG-13",16,2012,5.1,1.78,0,5787
"2349",2.428883,"Color",122,0,"Drama",21370,2896,1,132,"English","USA","R",16,2014,6.6,2.35,0,4942
"2350",13.571817,"Color",91,10,"Comedy",5312,3104,3,40,"English","USA","PG-13",15.6,2002,4.5,1.85,939,5156
"2351",1.181197,"Color",93,7,"Drama",3299,4329,0,24,"English","USA","R",15.5,2005,5.9,1.85,191,7258
"2352",0.081525,"Color",94,7,"Action",29392,303,1,91,"other","other","R",15.3,2001,6.6,2.35,0,608
"2353",7.77473,"Color",95,571,"Comedy",61912,1120,0,352,"English","other","R",15.5,2006,6.5,1.85,0,2590
"2354",234.7605,"Color",105,102,"Action",126464,3464,1,175,"English","USA","R",14,1984,7.3,1.85,0,5455
"2355",285.761243,"Color",103,0,"Comedy",311075,7521,5,305,"English","USA","PG",18,1990,7.5,1.85,20000,12446
"2356",167.78096,"Color",102,12000,"Comedy",36918,21499,4,42,"English","USA","PG",11,1987,5.9,1.85,3000,54175
"2357",177.2,"Color",116,521,"Comedy",77366,14701,1,194,"English","USA","PG",22,1982,7.4,2.35,0,29224
"2358",176.781728,"Color",110,12000,"Action",219171,13069,2,388,"English","USA","PG",15,1986,6.9,1.33,19000,36624
"2359",128.067808,"Color",120,0,"Action",217740,129,3,1641,"other","other","PG-13",15,2000,7.9,2.35,0,258
"2360",130.058047,"Color",122,0,"Drama",822500,19078,0,2715,"English","USA","R",15,1999,8.4,2.35,22000,38064
"2361",138.795342,"Color",118,0,"Biography",503631,15732,0,636,"English","UK","R",15,2010,8,1.85,64000,31252
"2362",111.9364,"Color",107,425,"Comedy",87538,2151,1,79,"English","USA","PG",15,1988,6,1.85,0,3949
"2363",0.31704,"Color",102,4,"Drama",6723,30978,1,36,"English","USA","PG-13",15.5,2008,6.8,2.35,1000,61864
"2364",94.175854,"Color",154,14000,"Drama",60988,2592,0,199,"English","USA","PG-13",15,1985,7.8,1.85,6000,18296
"2365",91.121452,"Color",114,77,"Biography",467613,20295,1,608,"English","UK","PG-13",14,2014,8.1,2.35,165000,40070
"2366",69.8,"Color",109,6,"Comedy",18140,2419,1,60,"English","USA","R",10,1980,6.1,1.85,855,4441
"2367",64.001297,"Color",94,87,"Comedy",32002,20154,1,103,"English","USA","PG",15,2010,6.2,1.85,0,38785
"2368",71.58822,"Color",100,127,"Fantasy",134869,1949,1,304,"English","other","PG-13",20,2013,6.2,1.85,57000,3666
"2369",47,"Color",101,0,"Horror",157857,4400,0,1191,"English","USA","R",0.3,1978,7.9,2.35,12000,7740
"2370",61.4,"Color",98,11000,"Adventure",71183,3617,1,183,"English","USA","R",15,1983,7.4,1.85,0,16752
"2371",101.97884,"Color",102,79,"Comedy",77724,1018,0,162,"English","USA","R",15,2013,6.6,1.85,26000,2087
"2372",56.437947,"Color",94,350,"Biography",85333,486,0,421,"English","UK","PG-13",9.8,2006,7.3,1.85,0,1249
"2373",73.326666,"Color",92,13000,"Comedy",189413,1953,3,306,"English","USA","PG",15,1988,7.5,1.85,15000,16787
"2374",55.184721,"Color",113,0,"Comedy",9811,6510,8,100,"English","USA","PG-13",15,2007,5.6,1.85,1000,9838
"2375",50.0033,"Color",115,44,"Drama",36624,29370,4,132,"English","USA","PG",15,1994,7.3,1.85,0,57316
"2376",54.322273,"Color",95,43,"Drama",139749,11946,0,509,"English","UK","PG-13",17,2012,6.4,2.35,29000,23574
"2377",47.860214,"Color",87,165,"Horror",34711,2452,0,468,"English","USA","PG-13",15,2006,5,2.35,0,4431
"2378",47.811275,"Color",88,189,"Adventure",29008,3707,1,99,"English","USA","PG",15,2002,5.4,1.85,896,6556
"2379",43.022524,"Color",97,272,"Comedy",67604,29252,0,218,"English","USA","R",15,1997,7.1,1.85,12000,56481
"2380",42.67263,"Color",94,13,"Adventure",27580,3423,1,172,"English","USA","PG",17,2003,5.3,2.35,0,5665
"2381",42.919096,"Color",112,29,"Action",64747,15800,1,122,"English","USA","PG-13",15,2013,6.5,2.35,12000,29703
"2382",42.59253,"Color",98,66,"Comedy",29867,4567,0,181,"English","USA","PG-13",15,2015,6.2,2.35,27000,8853
"2383",40.064955,"Color",104,0,"Horror",92074,12170,1,502,"English","USA","R",15,1998,6.4,1.85,0,21170
"2384",44.886089,"Color",120,446,"Crime",69576,40117,3,207,"English","USA","R",10,1997,6.9,1.85,2000,76563
"2385",37.882551,"Color",99,11,"Comedy",80305,15369,0,393,"English","USA","R",16,2001,5.7,1.85,0,28334
"2386",40.983001,"Color",109,453,"Crime",181025,27788,2,336,"English","USA","R",7,2012,7.7,1.85,38000,54194
"2387",20.991497,"Color",105,488,"Comedy",39782,44037,1,172,"English","USA","PG-13",37,2015,5.4,1.85,11000,86525
"2388",35.00718,"Color",106,357,"Action",26846,26652,0,193,"English","USA","PG-13",15,2000,5.6,1.85,0,51892
"2389",35.887263,"Color",123,120,"Biography",265507,14100,0,388,"English","UK","PG-13",15,2014,7.7,2.35,90000,28245
"2390",34.308901,"Color",86,14,"Comedy",15939,4435,3,87,"English","USA","PG-13",16,2003,5.1,2.35,0,6774
"2391",33.771174,"Color",120,18,"Comedy",27044,22383,2,240,"English","USA","PG-13",15,2000,6.8,1.85,0,44345
"2392",6,"Color",227,767,"Adventure",192775,1076,8,559,"English","UK","PG",15,1962,8.4,2.2,11000,2739
"2393",33.386128,"Color",119,0,"Horror",36372,3226,0,491,"English","USA","R",15,2009,4.9,1.85,3000,5491
"2394",37.877959,"Color",115,212,"Adventure",86664,4896,1,252,"English","USA","R",15,2014,7.1,2.35,38000,8540
"2395",32.721635,"Color",114,29,"Crime",67822,3861,0,279,"English","USA","R",15,2009,6.6,1.85,0,6340
"2396",31.5853,"Color",90,6,"Comedy",38248,2666,0,250,"English","USA","PG-13",15,2005,6.1,1.85,0,4780
